320.73	0.65676
320.741	0.65719
320.75	0.65754
320.76	0.65783
320.771	0.65801
320.78	0.65803
320.79	0.65785
320.801	0.65773
320.81	0.65748
320.82	0.65672
320.831	0.6561
320.841	0.65541
320.85	0.65466
320.861	0.65388
320.871	0.65312
320.88	0.65235
320.891	0.65157
320.901	0.65087
320.91	0.65018
320.921	0.64949
320.931	0.64892
320.94	0.64849
320.951	0.64826
320.961	0.64819
320.97	0.64825
320.98	0.64825
320.991	0.6483
321	0.64837
321.01	0.64869
321.021	0.64909
321.03	0.64949
321.04	0.64988
321.051	0.65023
321.06	0.65058
321.07	0.65094
321.081	0.6513
321.091	0.65155
321.1	0.65179
321.111	0.65193
321.121	0.65201
321.13	0.65202
321.141	0.65191
321.151	0.65182
321.16	0.65167
321.171	0.65153
321.181	0.65138
321.19	0.65075
321.201	0.65024
321.211	0.64975
321.22	0.64972
321.23	0.64895
321.241	0.64842
321.25	0.648
321.26	0.64767
321.271	0.64734
321.28	0.64695
321.29	0.6466
321.301	0.64636
321.31	0.64635
321.32	0.64634
321.331	0.64639
321.341	0.64644
321.35	0.6465
321.361	0.64659
321.371	0.64677
321.38	0.64704
321.391	0.64744
321.401	0.64795
321.41	0.64853
321.421	0.64904
321.431	0.64948
321.44	0.6498
321.451	0.65003
321.461	0.65012
321.47	0.64996
321.48	0.64987
321.491	0.64938
321.5	0.64885
321.51	0.64829
321.521	0.64766
321.53	0.64697
321.54	0.64607
321.551	0.64543
321.56	0.64475
321.57	0.64396
321.581	0.64309
321.591	0.64222
321.6	0.64158
321.611	0.64115
321.621	0.64087
321.63	0.64068
321.641	0.64053
321.651	0.64042
321.66	0.64048
321.671	0.64047
321.681	0.64079
321.69	0.64116
321.701	0.64159
321.711	0.64212
321.72	0.64267
321.73	0.64318
321.741	0.64368
321.75	0.64413
321.76	0.64443
321.771	0.64465
321.78	0.64479
321.79	0.64485
321.801	0.64476
321.81	0.64465
321.82	0.64427
321.831	0.64379
321.841	0.64316
321.85	0.64234
321.861	0.64135
321.871	0.6403
321.88	0.63918
321.891	0.63801
321.901	0.63694
321.91	0.63607
321.921	0.63532
321.931	0.63462
321.94	0.63398
321.951	0.63341
321.961	0.633
321.97	0.63282
321.98	0.6329
321.991	0.63301
322	0.63356
322.01	0.63399
322.021	0.63448
322.03	0.63502
322.04	0.63562
322.051	0.63622
322.06	0.63683
322.07	0.63745
322.081	0.63815
322.091	0.63892
322.1	0.63963
322.111	0.6403
322.121	0.64091
322.13	0.64144
322.141	0.64181
322.151	0.64203
322.16	0.64215
322.171	0.64214
322.181	0.64202
322.19	0.6419
322.201	0.64178
322.211	0.64168
322.22	0.64156
322.23	0.64142
322.241	0.64097
322.25	0.64059
322.26	0.64029
322.271	0.64006
322.28	0.63994
322.29	0.63968
322.301	0.63949
322.31	0.6393
322.32	0.63909
322.331	0.63899
322.341	0.63898
322.35	0.63911
322.361	0.63921
322.371	0.63929
322.38	0.63937
322.391	0.63954
322.401	0.63974
322.41	0.63996
322.421	0.64022
322.431	0.64055
322.44	0.64087
322.451	0.64119
322.461	0.64148
322.47	0.64162
322.48	0.64155
322.491	0.64146
322.5	0.64128
322.51	0.64112
322.521	0.64072
322.53	0.64029
322.54	0.6398
322.551	0.63921
322.56	0.63856
322.57	0.63797
322.581	0.63736
322.591	0.63667
322.6	0.63592
322.611	0.63518
322.621	0.63455
322.63	0.63406
322.641	0.63367
322.651	0.6334
322.66	0.63326
322.671	0.63326
322.681	0.63325
322.69	0.63328
322.701	0.63341
322.711	0.63363
322.72	0.63396
322.73	0.63429
322.741	0.63458
322.75	0.63494
322.76	0.63527
322.771	0.6353
322.78	0.63572
322.79	0.63616
322.801	0.63644
322.81	0.63663
322.82	0.63683
322.831	0.63694
322.841	0.63693
322.85	0.63685
322.861	0.63665
322.871	0.63596
322.88	0.63526
322.891	0.63446
322.901	0.63358
322.91	0.6326
322.921	0.63153
322.931	0.63053
322.94	0.62969
322.951	0.62899
322.961	0.62841
322.97	0.62793
322.98	0.62762
322.991	0.62757
323	0.62763
323.01	0.62779
323.021	0.62795
323.03	0.62843
323.04	0.62898
323.051	0.62955
323.06	0.63016
323.07	0.6308
323.081	0.63149
323.091	0.63225
323.1	0.63303
323.111	0.63382
323.121	0.63459
323.13	0.63526
323.141	0.63572
323.151	0.63593
323.16	0.63595
323.171	0.63584
323.181	0.63573
323.19	0.63547
323.201	0.63462
323.211	0.63382
323.22	0.63298
323.23	0.63209
323.241	0.63111
323.25	0.63014
323.26	0.62926
323.271	0.62838
323.28	0.62744
323.29	0.62658
323.301	0.62576
323.31	0.62501
323.32	0.62447
323.331	0.62416
323.341	0.62401
323.35	0.62395
323.361	0.62411
323.371	0.624
323.38	0.62402
323.391	0.6241
323.401	0.62483
323.41	0.62557
323.421	0.62642
323.431	0.62736
323.44	0.62837
323.451	0.62945
323.461	0.63057
323.47	0.63163
323.48	0.63255
323.491	0.63338
323.5	0.63416
323.51	0.6348
323.521	0.63514
323.53	0.63527
323.54	0.63525
323.551	0.63507
323.56	0.63494
323.57	0.63413
323.581	0.6334
323.591	0.63254
323.6	0.63154
323.611	0.63046
323.621	0.62925
323.63	0.62792
323.641	0.62651
323.651	0.6251
323.66	0.62376
323.671	0.62253
323.681	0.62156
323.69	0.62081
323.701	0.62022
323.711	0.61983
323.72	0.6196
323.73	0.61949
323.741	0.61948
323.75	0.61965
323.76	0.62018
323.771	0.62093
323.78	0.62179
323.79	0.6227
323.801	0.62366
323.81	0.62475
323.82	0.62595
323.831	0.62708
323.841	0.62809
323.85	0.62903
323.861	0.62986
323.871	0.63064
323.88	0.63128
323.891	0.63166
323.901	0.6318
323.91	0.63176
323.921	0.63157
323.931	0.63145
323.94	0.63122
323.951	0.6305
323.961	0.63008
323.97	0.63006
323.98	0.62922
323.991	0.6286
324	0.62793
324.01	0.62724
324.021	0.62647
324.03	0.62569
324.04	0.62501
324.051	0.62435
324.06	0.62373
324.07	0.62321
324.081	0.62288
324.091	0.62271
324.1	0.62258
324.111	0.62252
324.121	0.62259
324.13	0.62265
324.141	0.62297
324.151	0.62346
324.16	0.6241
324.171	0.62473
324.181	0.62542
324.19	0.62621
324.201	0.627
324.211	0.62772
324.22	0.62837
324.23	0.62886
324.241	0.62912
324.25	0.6292
324.26	0.62923
324.271	0.62908
324.28	0.62899
324.29	0.62881
324.301	0.62861
324.31	0.62792
324.32	0.62732
324.331	0.62665
324.341	0.62598
324.35	0.62524
324.361	0.62449
324.371	0.62372
324.38	0.62301
324.391	0.62238
324.401	0.6219
324.41	0.62158
324.421	0.62134
324.431	0.62111
324.44	0.62096
324.451	0.62098
324.461	0.62107
324.47	0.62115
324.48	0.6212
324.491	0.6212
324.5	0.62119
324.51	0.62116
324.521	0.62115
324.53	0.62126
324.54	0.62143
324.551	0.62164
324.56	0.62184
324.57	0.62196
324.581	0.62209
324.591	0.62217
324.6	0.62209
324.611	0.62203
324.621	0.622
324.63	0.62181
324.641	0.62132
324.651	0.6213
324.66	0.6212
324.671	0.62034
324.681	0.61985
324.69	0.61937
324.701	0.61886
324.711	0.61837
324.72	0.61783
324.73	0.61729
324.741	0.61687
324.75	0.61658
324.76	0.61639
324.771	0.61619
324.78	0.61592
324.79	0.61564
324.801	0.61562
324.81	0.6153
324.82	0.61467
324.831	0.61493
324.841	0.6147
324.85	0.61445
324.861	0.61428
324.871	0.61426
324.88	0.61424
324.891	0.61426
324.901	0.61432
324.91	0.61451
324.921	0.61474
324.931	0.61493
324.94	0.61499
324.951	0.61495
324.961	0.61494
324.97	0.61498
324.98	0.61496
324.991	0.61493
325	0.61488
325.01	0.61482
325.021	0.6148
325.03	0.61494
325.04	0.61503
325.051	0.61508
325.06	0.61492
325.07	0.61512
325.081	0.61518
325.091	0.61527
325.1	0.61545
325.111	0.61558
325.121	0.61569
325.13	0.61585
325.141	0.61593
325.151	0.61602
325.16	0.6162
325.171	0.61648
325.181	0.61677
